timestamp,source_ip,destination_ip,protocol,packet_size,duration,flow_bytes_per_sec,packet_count,traffic_type
2023-01-01 11:55:00,192.168.1.205,192.168.2.205,UDP,810,3.6446833515002033,76485.80556307975,15,normal
2023-01-01 11:56:00,192.168.1.206,192.168.2.206,TCP,500,0.6102730538094084,54704.62934280295,156,file_transfer
2023-01-01 11:57:00,192.168.1.207,192.168.2.207,UDP,1080,1.2046499017721,15810.543503168301,193,file_transfer
2023-01-01 11:58:00,192.168.1.208,192.168.2.208,UDP,1209,3.5444228607955166,38688.27843492571,37,file_transfer
2023-01-01 11:59:00,192.168.1.209,192.168.2.209,UDP,349,0.3587394062957877,42032.50183839499,47,normal
2023-01-01 12:00:00,192.168.1.210,192.168.2.210,UDP,490,2.4843285449943906,75629.14035635264,128,video_stream
2023-01-01 12:01:00,192.168.1.211,192.168.2.211,TCP,434,3.036907931748376,3046.465520298542,46,DDoS_attack
2023-01-01 12:02:00,192.168.1.212,192.168.2.212,UDP,728,3.0505136558571575,27632.945033032738,124,video_stream
2023-01-01 12:03:00,192.168.1.213,192.168.2.213,TCP,236,0.21237077521340597,52242.03383023668,77,normal
2023-01-01 12:04:00,192.168.1.214,192.168.2.214,TCP,982,1.6783292207230092,27615.827502831493,186,video_stream
2023-01-01 12:05:00,192.168.1.215,192.168.2.215,TCP,787,3.218804190140855,63214.97069448089,52,video_stream
2023-01-01 12:06:00,192.168.1.216,192.168.2.216,TCP,926,0.8300987071312929,48704.88044818704,173,video_stream
2023-01-01 12:07:00,192.168.1.217,192.168.2.217,TCP,826,3.507536676807461,36809.31523109848,67,normal
2023-01-01 12:08:00,192.168.1.218,192.168.2.218,TCP,693,3.7550335231870053,94971.6540601807,22,normal
2023-01-01 12:09:00,192.168.1.219,192.168.2.219,UDP,1346,4.911649033186112,63583.790419459285,61,file_transfer
2023-01-01 12:10:00,192.168.1.220,192.168.2.220,TCP,1089,1.1282257747964064,13864.19585452618,67,file_transfer
2023-01-01 12:11:00,192.168.1.221,192.168.2.221,TCP,471,4.143140271563964,56449.07804689615,41,normal
2023-01-01 12:12:00,192.168.1.222,192.168.2.222,TCP,1034,2.649453226901405,78292.4534668892,114,DDoS_attack
2023-01-01 12:13:00,192.168.1.223,192.168.2.223,UDP,1094,1.92996672110645,71140.48005178693,197,normal
2023-01-01 12:14:00,192.168.1.224,192.168.2.224,UDP,501,0.6996461108933719,18036.83370023068,92,video_stream
2023-01-01 12:15:00,192.168.1.225,192.168.2.225,TCP,714,3.7039774717889347,97269.57990497023,195,file_transfer
2023-01-01 12:16:00,192.168.1.226,192.168.2.226,UDP,1396,1.2557022358040668,45432.550928913995,108,file_transfer
2023-01-01 12:17:00,192.168.1.227,192.168.2.227,TCP,1282,1.9199678091779244,16743.47537028587,113,DDoS_attack
2023-01-01 12:18:00,192.168.1.228,192.168.2.228,TCP,1275,0.4064569117971054,18839.379658686645,193,normal
2023-01-01 12:19:00,192.168.1.229,192.168.2.229,UDP,1094,4.026697887515644,10725.26422671897,37,file_transfer
2023-01-01 12:20:00,192.168.1.230,192.168.2.230,TCP,719,3.856283767461053,80548.2927350585,138,normal
2023-01-01 12:21:00,192.168.1.231,192.168.2.231,UDP,287,3.6947175672073316,13081.018937863017,179,file_transfer
2023-01-01 12:22:00,192.168.1.232,192.168.2.232,UDP,1221,1.5672732014102448,13387.400457032947,57,file_transfer
2023-01-01 12:23:00,192.168.1.233,192.168.2.233,TCP,230,0.9500523639031905,85196.68986132293,49,video_stream
2023-01-01 12:24:00,192.168.1.234,192.168.2.234,TCP,904,3.224010995904126,35115.8043603084,106,normal
2023-01-01 12:25:00,192.168.1.235,192.168.2.235,UDP,1294,2.5312152821547755,4054.932526499172,123,file_transfer
2023-01-01 12:26:00,192.168.1.236,192.168.2.236,TCP,1035,0.9734370878327437,6137.634652322677,141,normal
2023-01-01 12:27:00,192.168.1.237,192.168.2.237,TCP,1085,3.4609652281443326,15074.87422368566,175,normal
2023-01-01 12:28:00,192.168.1.238,192.168.2.238,TCP,282,4.956519515924388,22125.941449593265,164,file_transfer
2023-01-01 12:29:00,192.168.1.239,192.168.2.239,UDP,1082,3.761375979935985,66849.47322960214,146,normal
2023-01-01 12:30:00,192.168.1.240,192.168.2.240,UDP,463,3.725933294759498,16575.301720180996,120,file_transfer
2023-01-01 12:31:00,192.168.1.241,192.168.2.241,TCP,138,4.756532489359899,12768.564726530127,153,normal
2023-01-01 12:32:00,192.168.1.242,192.168.2.242,UDP,596,1.0943882011170207,76707.19500615164,193,normal
2023-01-01 12:33:00,192.168.1.243,192.168.2.243,UDP,1472,2.8711948281150583,67434.47310213152,85,file_transfer
2023-01-01 12:34:00,192.168.1.244,192.168.2.244,UDP,1081,4.900268903666029,44097.09792406838,40,video_stream
2023-01-01 12:35:00,192.168.1.245,192.168.2.245,UDP,1020,0.9099411437538553,55381.66737653029,128,normal
2023-01-01 12:36:00,192.168.1.246,192.168.2.246,UDP,821,3.5312346012781535,31886.41801231543,151,file_transfer
2023-01-01 12:37:00,192.168.1.247,192.168.2.247,TCP,1284,2.97046971526232,48767.541603300706,34,video_stream
2023-01-01 12:38:00,192.168.1.248,192.168.2.248,TCP,115,2.9737475517246645,51160.59224929183,43,video_stream
2023-01-01 12:39:00,192.168.1.249,192.168.2.249,TCP,592,3.5185860748483684,39336.4898466315,76,normal
2023-01-01 12:40:00,192.168.1.250,192.168.2.250,UDP,1231,4.655122922090853,90750.64885654411,161,file_transfer
2023-01-01 12:41:00,192.168.1.251,192.168.2.251,UDP,993,3.9346515052715563,2590.1246331196085,127,file_transfer
2023-01-01 12:42:00,192.168.1.252,192.168.2.252,TCP,410,0.375066906739429,78434.95504603337,82,file_transfer
2023-01-01 12:43:00,192.168.1.253,192.168.2.253,UDP,838,4.278367297390985,13313.900292891109,35,normal
2023-01-01 12:44:00,192.168.1.254,192.168.2.254,TCP,1293,1.20515251663609,79957.18869318275,157,file_transfer
2023-01-01 12:45:00,192.168.1.0,192.168.2.0,TCP,645,1.9468794072082227,61975.2796519954,113,video_stream
2023-01-01 12:46:00,192.168.1.1,192.168.2.1,TCP,513,2.362490786700673,84484.53100270384,19,video_stream
2023-01-01 12:47:00,192.168.1.2,192.168.2.2,UDP,350,2.4564394036900414,10653.918238448849,76,normal
2023-01-01 12:48:00,192.168.1.3,192.168.2.3,UDP,858,2.2323839563512484,56339.08277587763,161,file_transfer
2023-01-01 12:49:00,192.168.1.4,192.168.2.4,TCP,1264,4.693031141657736,50607.70014595751,14,file_transfer
2023-01-01 12:50:00,192.168.1.5,192.168.2.5,TCP,1397,3.5594931375537207,70913.1251133725,195,normal
2023-01-01 12:51:00,192.168.1.6,192.168.2.6,TCP,1162,3.1927361651878616,53894.764637473905,36,normal
2023-01-01 12:52:00,192.168.1.7,192.168.2.7,TCP,913,0.3442259361364136,54532.722146177315,122,file_transfer
2023-01-01 12:53:00,192.168.1.8,192.168.2.8,UDP,128,4.529175318275836,43529.9984140304,24,normal
2023-01-01 12:54:00,192.168.1.9,192.168.2.9,UDP,1057,4.556011940841142,31574.607976726744,172,DDoS_attack
2023-01-01 12:55:00,192.168.1.10,192.168.2.10,TCP,576,3.923044010807502,48744.171763967024,114,video_stream
2023-01-01 12:56:00,192.168.1.11,192.168.2.11,TCP,417,0.13444309868673388,12730.743518071658,190,video_stream
2023-01-01 12:57:00,192.168.1.12,192.168.2.12,UDP,344,0.3806732302803545,96189.8205593254,53,normal
2023-01-01 12:58:00,192.168.1.13,192.168.2.13,UDP,847,1.2035961411156,71726.66559903324,35,normal
2023-01-01 12:59:00,192.168.1.14,192.168.2.14,TCP,796,0.7436120999100428,95294.24455209683,184,DDoS_attack
2023-01-01 13:00:00,192.168.1.15,192.168.2.15,TCP,371,2.0542965455482745,23446.010850666364,171,normal
2023-01-01 13:01:00,192.168.1.16,192.168.2.16,TCP,1362,4.62085298463017,88054.76099747627,104,file_transfer
2023-01-01 13:02:00,192.168.1.17,192.168.2.17,UDP,476,2.413096127565292,81070.2084717903,187,normal
2023-01-01 13:03:00,192.168.1.18,192.168.2.18,UDP,365,0.1656728695176115,68038.0888333097,93,normal
2023-01-01 13:04:00,192.168.1.19,192.168.2.19,UDP,1025,1.485453878935934,62877.88942243537,149,normal
2023-01-01 13:05:00,192.168.1.20,192.168.2.20,TCP,1020,0.31851505102751154,32338.41686151913,141,video_stream
2023-01-01 13:06:00,192.168.1.21,192.168.2.21,TCP,1482,0.2778093508061606,81824.66771153804,96,DDoS_attack
2023-01-01 13:07:00,192.168.1.22,192.168.2.22,UDP,439,1.4510272801682063,50650.03068649365,185,normal
2023-01-01 13:08:00,192.168.1.23,192.168.2.23,UDP,488,1.4505004595268327,8018.266013237251,192,normal
2023-01-01 13:09:00,192.168.1.24,192.168.2.24,TCP,676,3.95692035274786,31973.45292465787,121,normal
2023-01-01 13:10:00,192.168.1.25,192.168.2.25,UDP,102,4.8766897986274484,93594.41275598743,138,video_stream
2023-01-01 13:11:00,192.168.1.26,192.168.2.26,UDP,1265,1.9189147600609917,85217.34579987978,98,normal
2023-01-01 13:12:00,192.168.1.27,192.168.2.27,TCP,475,2.2015457064190893,98208.66410957738,75,file_transfer
2023-01-01 13:13:00,192.168.1.28,192.168.2.28,UDP,423,4.239468237801505,63171.34487780571,167,video_stream
2023-01-01 13:14:00,192.168.1.29,192.168.2.29,TCP,245,1.4138811984680157,25503.497240900782,140,video_stream
2023-01-01 13:15:00,192.168.1.30,192.168.2.30,TCP,392,0.866270841576895,17118.689918009513,131,normal
2023-01-01 13:16:00,192.168.1.31,192.168.2.31,TCP,531,4.2801391546778875,19504.529620237703,158,DDoS_attack
2023-01-01 13:17:00,192.168.1.32,192.168.2.32,TCP,804,0.327852873556321,2959.7701763781843,93,normal
2023-01-01 13:18:00,192.168.1.33,192.168.2.33,TCP,1048,3.1365272569771374,39677.52898760798,186,normal
2023-01-01 13:19:00,192.168.1.34,192.168.2.34,TCP,684,2.8537649525873534,19951.34036945471,125,video_stream
2023-01-01 13:20:00,192.168.1.35,192.168.2.35,TCP,498,1.7950101927583022,41753.89058521354,199,video_stream
2023-01-01 13:21:00,192.168.1.36,192.168.2.36,UDP,916,1.6444286533770591,93564.44875203777,125,normal
2023-01-01 13:22:00,192.168.1.37,192.168.2.37,TCP,1467,3.8821028582899446,43623.48074121181,47,normal
2023-01-01 13:23:00,192.168.1.38,192.168.2.38,TCP,1063,0.5234805927364778,87920.46520149865,152,file_transfer
2023-01-01 13:24:00,192.168.1.39,192.168.2.39,UDP,1263,1.2602431156257885,60944.97189497177,119,normal
2023-01-01 13:25:00,192.168.1.40,192.168.2.40,UDP,286,3.6889987860066404,25466.0239114778,189,file_transfer
2023-01-01 13:26:00,192.168.1.41,192.168.2.41,UDP,160,2.786770860259479,36229.62116666193,55,video_stream
2023-01-01 13:27:00,192.168.1.42,192.168.2.42,TCP,1038,0.7271422218145733,9308.034046321513,34,normal
2023-01-01 13:28:00,192.168.1.43,192.168.2.43,UDP,809,4.4224645099820945,34012.79676600504,30,normal
2023-01-01 13:29:00,192.168.1.44,192.168.2.44,TCP,906,2.027894448161599,68076.55360484988,130,normal
2023-01-01 13:30:00,192.168.1.45,192.168.2.45,TCP,1442,4.156555039078647,8138.9982000140835,131,file_transfer
2023-01-01 13:31:00,192.168.1.46,192.168.2.46,TCP,1425,3.959793776085773,21334.739439324905,142,video_stream
2023-01-01 13:32:00,192.168.1.47,192.168.2.47,TCP,1467,3.1596846877114677,38762.66309991784,79,normal
2023-01-01 13:33:00,192.168.1.48,192.168.2.48,UDP,110,2.5229575433459557,98222.9041645803,122,video_stream
2023-01-01 13:34:00,192.168.1.49,192.168.2.49,UDP,1185,4.899799117870609,78701.32047292913,116,DDoS_attack
2023-01-01 13:35:00,192.168.1.50,192.168.2.50,TCP,325,0.8103288546611035,73615.18790271829,121,normal
2023-01-01 13:36:00,192.168.1.51,192.168.2.51,TCP,1276,3.6532630650004627,12502.904696019152,117,DDoS_attack
2023-01-01 13:37:00,192.168.1.52,192.168.2.52,TCP,663,1.0368344371774663,78318.59346788416,56,normal
2023-01-01 13:38:00,192.168.1.53,192.168.2.53,UDP,871,1.7574892161285072,78741.6123400855,100,normal
2023-01-01 13:39:00,192.168.1.54,192.168.2.54,TCP,1433,1.612623842528657,60509.1668668085,27,normal
2023-01-01 13:40:00,192.168.1.55,192.168.2.55,TCP,984,4.740476339919742,99045.81641783881,158,normal
2023-01-01 13:41:00,192.168.1.56,192.168.2.56,UDP,1366,4.840045271162548,33200.13668653064,113,normal
2023-01-01 13:42:00,192.168.1.57,192.168.2.57,UDP,1489,0.9967756767501631,94185.97237594331,160,normal
2023-01-01 13:43:00,192.168.1.58,192.168.2.58,TCP,1453,0.20797228545777052,91558.38038069385,49,DDoS_attack
2023-01-01 13:44:00,192.168.1.59,192.168.2.59,UDP,1230,3.6280393943492544,2136.5853151884066,147,file_transfer
2023-01-01 13:45:00,192.168.1.60,192.168.2.60,UDP,325,2.1481506759653737,45561.53612100629,98,file_transfer
2023-01-01 13:46:00,192.168.1.61,192.168.2.61,TCP,924,0.5353172009290655,97733.31907210576,189,normal
2023-01-01 13:47:00,192.168.1.62,192.168.2.62,UDP,317,3.450395117327509,11209.014878399503,70,normal
2023-01-01 13:48:00,192.168.1.63,192.168.2.63,TCP,1036,2.7710170884774286,55230.68474394862,14,normal
2023-01-01 13:49:00,192.168.1.64,192.168.2.64,UDP,852,4.904532427805419,97916.7931970693,131,file_transfer
2023-01-01 13:50:00,192.168.1.65,192.168.2.65,TCP,605,1.214306529720757,55994.046986480156,190,DDoS_attack
2023-01-01 13:51:00,192.168.1.66,192.168.2.66,TCP,358,2.0794915940000864,19791.714994243444,64,normal
2023-01-01 13:52:00,192.168.1.67,192.168.2.67,TCP,153,2.7584744366375724,58636.139779166384,46,normal
2023-01-01 13:53:00,192.168.1.68,192.168.2.68,UDP,1170,3.9793299434214235,21239.616821005136,65,video_stream
2023-01-01 13:54:00,192.168.1.69,192.168.2.69,TCP,826,2.789309417928288,52450.722026553936,196,normal
2023-01-01 13:55:00,192.168.1.70,192.168.2.70,UDP,788,3.1032107882235516,8330.179573322452,111,normal
2023-01-01 13:56:00,192.168.1.71,192.168.2.71,TCP,1222,1.20812055279071,60942.78425222606,102,video_stream
2023-01-01 13:57:00,192.168.1.72,192.168.2.72,TCP,1143,4.2499017676339435,52162.20397368766,82,file_transfer
2023-01-01 13:58:00,192.168.1.73,192.168.2.73,UDP,518,2.2002896801553313,74275.97550738485,68,normal
2023-01-01 13:59:00,192.168.1.74,192.168.2.74,TCP,789,0.7907021748566695,63439.34664471972,11,normal
2023-01-01 14:00:00,192.168.1.75,192.168.2.75,TCP,949,3.3545207810765456,55411.02058454491,113,DDoS_attack
2023-01-01 14:01:00,192.168.1.76,192.168.2.76,UDP,161,1.158843220608007,69288.10607556399,197,normal
2023-01-01 14:02:00,192.168.1.77,192.168.2.77,TCP,1268,0.5780563001725687,15250.249443650855,60,normal
2023-01-01 14:03:00,192.168.1.78,192.168.2.78,TCP,315,4.323735851180934,59940.606464601806,39,normal
2023-01-01 14:04:00,192.168.1.79,192.168.2.79,TCP,102,2.354795095993355,18038.94967945499,20,normal
2023-01-01 14:05:00,192.168.1.80,192.168.2.80,TCP,259,3.771490192209305,92626.69857733621,117,normal
2023-01-01 14:06:00,192.168.1.81,192.168.2.81,UDP,880,1.5238790430511402,7765.0763797148165,85,file_transfer
2023-01-01 14:07:00,192.168.1.82,192.168.2.82,UDP,1243,3.9561536610965655,43607.100219388536,176,normal
2023-01-01 14:08:00,192.168.1.83,192.168.2.83,TCP,992,0.6484860424054986,69883.95028788903,99,normal
2023-01-01 14:09:00,192.168.1.84,192.168.2.84,UDP,1212,1.8442695315947786,46344.19895515761,132,video_stream
2023-01-01 14:10:00,192.168.1.85,192.168.2.85,TCP,428,4.8925029080702895,10117.430070057333,198,video_stream
2023-01-01 14:11:00,192.168.1.86,192.168.2.86,UDP,679,3.9905496102032303,55784.522596544026,134,file_transfer
2023-01-01 14:12:00,192.168.1.87,192.168.2.87,TCP,1480,2.5365540585419724,64521.5589739081,191,file_transfer
2023-01-01 14:13:00,192.168.1.88,192.168.2.88,TCP,1390,1.7649096106532371,70675.43878806026,131,normal
2023-01-01 14:14:00,192.168.1.89,192.168.2.89,TCP,1051,4.373464930110135,37952.72163181313,103,file_transfer
2023-01-01 14:15:00,192.168.1.90,192.168.2.90,TCP,1446,2.769754019514127,56802.33713184746,112,normal
2023-01-01 14:16:00,192.168.1.91,192.168.2.91,TCP,734,3.8162825875586446,45617.961018952396,195,DDoS_attack
2023-01-01 14:17:00,192.168.1.92,192.168.2.92,TCP,1087,3.795127633549204,67533.54783647308,193,normal
2023-01-01 14:18:00,192.168.1.93,192.168.2.93,UDP,1318,0.18793382498560998,58772.13976515704,171,DDoS_attack
2023-01-01 14:19:00,192.168.1.94,192.168.2.94,TCP,1020,0.718643535683806,53049.86573635435,40,file_transfer
2023-01-01 14:20:00,192.168.1.95,192.168.2.95,UDP,837,3.332183895334237,25702.912316986614,61,normal
2023-01-01 14:21:00,192.168.1.96,192.168.2.96,TCP,1455,0.89193707530077,1199.8332570751577,98,video_stream
2023-01-01 14:22:00,192.168.1.97,192.168.2.97,UDP,269,1.3519173888124631,18234.085855831498,85,DDoS_attack
2023-01-01 14:23:00,192.168.1.98,192.168.2.98,UDP,620,4.738525975578075,12589.538100992697,138,file_transfer
2023-01-01 14:24:00,192.168.1.99,192.168.2.99,UDP,139,2.8448930660370686,45459.38975608373,192,normal
2023-01-01 14:25:00,192.168.1.100,192.168.2.100,TCP,1384,3.7785745842968015,61613.55692542262,31,file_transfer
2023-01-01 14:26:00,192.168.1.101,192.168.2.101,TCP,1054,2.8341056200349355,22095.41585979601,49,normal
2023-01-01 14:27:00,192.168.1.102,192.168.2.102,UDP,1349,2.807316712435354,93966.65250075153,110,normal
2023-01-01 14:28:00,192.168.1.103,192.168.2.103,TCP,1083,0.5613443596159198,1661.53079316489,120,normal
2023-01-01 14:29:00,192.168.1.104,192.168.2.104,UDP,1247,1.7839496437846052,77457.80050136894,138,normal
2023-01-01 14:30:00,192.168.1.105,192.168.2.105,TCP,1074,1.4839114035639076,62895.27218351378,74,file_transfer
2023-01-01 14:31:00,192.168.1.106,192.168.2.106,UDP,137,2.014568991506705,37981.925303720505,191,normal
2023-01-01 14:32:00,192.168.1.107,192.168.2.107,UDP,427,4.011886522299209,5998.4054968283845,179,file_transfer
2023-01-01 14:33:00,192.168.1.108,192.168.2.108,TCP,1374,1.922470072792638,63121.17060664365,158,normal
2023-01-01 14:34:00,192.168.1.109,192.168.2.109,UDP,1299,2.3133144142352453,39175.737773699155,88,normal
2023-01-01 14:35:00,192.168.1.110,192.168.2.110,TCP,1013,2.0471688133780512,93690.44680190869,31,normal
2023-01-01 14:36:00,192.168.1.111,192.168.2.111,UDP,553,0.5576990626789485,54657.017414086826,175,normal
2023-01-01 14:37:00,192.168.1.112,192.168.2.112,UDP,136,2.2612535754288405,94025.4996180573,108,normal
2023-01-01 14:38:00,192.168.1.113,192.168.2.113,TCP,1439,1.0584854379181237,22827.885653857105,17,normal
2023-01-01 14:39:00,192.168.1.114,192.168.2.114,TCP,1072,1.0149441492879032,72846.86512604622,199,video_stream
2023-01-01 14:40:00,192.168.1.115,192.168.2.115,TCP,895,0.5607769117279052,62107.65306402384,184,normal
2023-01-01 14:41:00,192.168.1.116,192.168.2.116,UDP,1072,1.8476877732946475,74201.41475329988,26,normal
2023-01-01 14:42:00,192.168.1.117,192.168.2.117,TCP,692,3.8116612354681454,22252.118533281144,26,normal
2023-01-01 14:43:00,192.168.1.118,192.168.2.118,UDP,1237,1.454564283858641,66834.4571075396,99,file_transfer
2023-01-01 14:44:00,192.168.1.119,192.168.2.119,UDP,1163,1.6305105992390168,50305.99891263003,150,DDoS_attack
2023-01-01 14:45:00,192.168.1.120,192.168.2.120,TCP,1424,3.249105822594876,74539.67251572531,154,normal
2023-01-01 14:46:00,192.168.1.121,192.168.2.121,TCP,323,1.0596199816759027,33377.41977102996,175,normal
2023-01-01 14:47:00,192.168.1.122,192.168.2.122,UDP,417,4.495093859075318,89115.64552106001,90,normal
2023-01-01 14:48:00,192.168.1.123,192.168.2.123,UDP,448,2.648933563932617,9345.830146523687,87,DDoS_attack
2023-01-01 14:49:00,192.168.1.124,192.168.2.124,TCP,214,2.2932544075690635,80911.74256032762,182,normal
2023-01-01 14:50:00,192.168.1.125,192.168.2.125,TCP,797,2.833318940453087,86270.64295569398,15,normal
2023-01-01 14:51:00,192.168.1.126,192.168.2.126,TCP,1446,0.9135681357393578,81907.9788253153,172,normal
2023-01-01 14:52:00,192.168.1.127,192.168.2.127,TCP,1163,3.1060183793319642,51759.91303191583,119,normal
2023-01-01 14:53:00,192.168.1.128,192.168.2.128,TCP,139,1.8791936095066513,44400.11302304537,23,normal
2023-01-01 14:54:00,192.168.1.129,192.168.2.129,UDP,1412,4.496213070726633,99629.9663659628,81,file_transfer
2023-01-01 14:55:00,192.168.1.130,192.168.2.130,UDP,1385,0.9273856127206621,23688.02317020205,198,normal
2023-01-01 14:56:00,192.168.1.131,192.168.2.131,UDP,315,2.5845504089406615,55140.72062172841,152,video_stream
2023-01-01 14:57:00,192.168.1.132,192.168.2.132,UDP,1270,3.0307518839081884,67396.87701285024,63,normal
2023-01-01 14:58:00,192.168.1.133,192.168.2.133,TCP,435,0.263579648753268,70385.89595028176,36,normal
2023-01-01 14:59:00,192.168.1.134,192.168.2.134,TCP,1291,1.8820963113050875,21198.44190811929,22,DDoS_attack
2023-01-01 15:00:00,192.168.1.135,192.168.2.135,TCP,191,3.6899126500340813,65745.41514164032,168,normal
2023-01-01 15:01:00,192.168.1.136,192.168.2.136,UDP,452,4.1198497864999695,82018.5870816524,172,file_transfer
2023-01-01 15:02:00,192.168.1.137,192.168.2.137,UDP,670,1.6344937746046837,5951.83910529011,69,video_stream
2023-01-01 15:03:00,192.168.1.138,192.168.2.138,TCP,915,4.013107034675481,91240.60803920633,15,normal
2023-01-01 15:04:00,192.168.1.139,192.168.2.139,TCP,880,4.842003797806606,3920.9014593753873,67,DDoS_attack
2023-01-01 15:05:00,192.168.1.140,192.168.2.140,UDP,462,4.298682286767961,36241.13221635104,58,normal
2023-01-01 15:06:00,192.168.1.141,192.168.2.141,UDP,656,0.6764555419806935,2565.5064270632447,160,file_transfer
2023-01-01 15:07:00,192.168.1.142,192.168.2.142,TCP,1468,3.7246786272191494,8637.371685418606,171,normal
2023-01-01 15:08:00,192.168.1.143,192.168.2.143,TCP,1293,1.6663674789586693,91205.66023282782,35,file_transfer
2023-01-01 15:09:00,192.168.1.144,192.168.2.144,UDP,455,4.943238348119175,36131.22224386864,56,normal
2023-01-01 15:10:00,192.168.1.145,192.168.2.145,TCP,290,2.478259017483447,43052.38151208024,14,video_stream
2023-01-01 15:11:00,192.168.1.146,192.168.2.146,TCP,521,0.6999261019588111,22319.09375687271,29,file_transfer
2023-01-01 15:12:00,192.168.1.147,192.168.2.147,TCP,799,3.653409185334215,60112.48124848526,143,DDoS_attack
2023-01-01 15:13:00,192.168.1.148,192.168.2.148,UDP,106,1.6827548720924481,59885.518253101174,68,DDoS_attack
2023-01-01 15:14:00,192.168.1.149,192.168.2.149,UDP,232,4.985682969700142,37847.838790696704,155,file_transfer
2023-01-01 15:15:00,192.168.1.150,192.168.2.150,UDP,656,4.900934043487157,33970.452308734435,141,file_transfer
2023-01-01 15:16:00,192.168.1.151,192.168.2.151,UDP,925,3.315056688300846,88611.4665098782,26,normal
2023-01-01 15:17:00,192.168.1.152,192.168.2.152,UDP,860,0.7361495998634161,38945.13972457794,23,normal
2023-01-01 15:18:00,192.168.1.153,192.168.2.153,UDP,1154,3.4656188886076427,49856.59822328642,22,normal
2023-01-01 15:19:00,192.168.1.154,192.168.2.154,UDP,634,0.5558493836541334,29047.171480068133,144,normal
2023-01-01 15:20:00,192.168.1.155,192.168.2.155,TCP,525,0.24388437960172238,78890.1808323556,137,normal
2023-01-01 15:21:00,192.168.1.156,192.168.2.156,TCP,771,4.132496386485282,40347.367533010074,53,video_stream
2023-01-01 15:22:00,192.168.1.157,192.168.2.157,TCP,462,1.1277894436500389,51847.49360788813,128,normal
2023-01-01 15:23:00,192.168.1.158,192.168.2.158,TCP,181,1.9572329184735775,26082.359835906478,152,video_stream
2023-01-01 15:24:00,192.168.1.159,192.168.2.159,TCP,455,4.8699412108832485,98778.29964178393,28,normal
2023-01-01 15:25:00,192.168.1.160,192.168.2.160,TCP,1381,1.750518459119406,29858.078351448567,72,normal
2023-01-01 15:26:00,192.168.1.161,192.168.2.161,TCP,688,1.552799928288245,77303.51055964961,172,video_stream
2023-01-01 15:27:00,192.168.1.162,192.168.2.162,UDP,394,4.599219198151599,43322.06938531916,90,file_transfer
2023-01-01 15:28:00,192.168.1.163,192.168.2.163,UDP,1347,0.6426673820628948,21415.523103329848,172,file_transfer
2023-01-01 15:29:00,192.168.1.164,192.168.2.164,TCP,1169,3.821953809561696,80172.15763252125,156,video_stream
2023-01-01 15:30:00,192.168.1.165,192.168.2.165,TCP,1236,4.941521276598593,34027.07211387527,157,normal
2023-01-01 15:31:00,192.168.1.166,192.168.2.166,UDP,1356,4.51635045279578,86654.1413923833,109,video_stream
2023-01-01 15:32:00,192.168.1.167,192.168.2.167,TCP,116,3.293172801661487,91610.46130686448,172,normal
2023-01-01 15:33:00,192.168.1.168,192.168.2.168,TCP,459,1.638897895464387,86122.55970373632,169,normal
2023-01-01 15:34:00,192.168.1.169,192.168.2.169,UDP,1346,1.3461777077737522,4465.7835658737595,131,normal
2023-01-01 15:35:00,192.168.1.170,192.168.2.170,TCP,965,4.114350013870159,78949.96115550546,185,normal
2023-01-01 15:36:00,192.168.1.171,192.168.2.171,UDP,799,4.4111273783633065,41722.607183415246,53,normal
2023-01-01 15:37:00,192.168.1.172,192.168.2.172,TCP,547,2.6746310714738954,87498.56909804029,113,DDoS_attack
2023-01-01 15:38:00,192.168.1.173,192.168.2.173,UDP,955,1.2972657098536844,64157.47200578914,161,DDoS_attack
2023-01-01 15:39:00,192.168.1.174,192.168.2.174,UDP,464,0.6534217212147504,83530.67028025188,70,normal
2023-01-01 15:40:00,192.168.1.175,192.168.2.175,UDP,774,0.5271793923759728,50443.7452168167,134,normal
2023-01-01 15:41:00,192.168.1.176,192.168.2.176,TCP,1107,3.623479492033893,53967.52495529435,154,normal
2023-01-01 15:42:00,192.168.1.177,192.168.2.177,UDP,1449,2.1585817664538527,15294.375581233056,80,normal
2023-01-01 15:43:00,192.168.1.178,192.168.2.178,TCP,566,4.536263383961565,78614.7485102462,116,DDoS_attack
2023-01-01 15:44:00,192.168.1.179,192.168.2.179,TCP,513,3.7243893735611424,42519.57155503019,59,normal
2023-01-01 15:45:00,192.168.1.180,192.168.2.180,TCP,685,1.0371760477814749,50507.93170888668,74,file_transfer
2023-01-01 15:46:00,192.168.1.181,192.168.2.181,TCP,1356,3.1075093521969257,78724.67369547505,108,normal
2023-01-01 15:47:00,192.168.1.182,192.168.2.182,UDP,1347,2.233976726550981,60285.69460786446,41,DDoS_attack
2023-01-01 15:48:00,192.168.1.183,192.168.2.183,UDP,1093,2.9285236807662045,20908.774016824074,173,normal
2023-01-01 15:49:00,192.168.1.184,192.168.2.184,TCP,671,3.7165387043587343,59433.03325593838,150,file_transfer
2023-01-01 15:50:00,192.168.1.185,192.168.2.185,TCP,434,4.050359816918575,41355.65293998592,67,normal
2023-01-01 15:51:00,192.168.1.186,192.168.2.186,UDP,1345,4.234312899392949,47483.0286623424,137,video_stream
2023-01-01 15:52:00,192.168.1.187,192.168.2.187,TCP,136,1.3444768854029214,3802.8161658641106,151,normal
